ACCIDENT_NO,Lat,Long,POSTCODE_NO,NODE_ID
T20150012940,-37.68146944,144.5063787,3340,290773.0
T20150012941,-37.84254349,145.0211768,3142,40238.0
T20150012942,-38.01052255,145.2725013,3803,36117.0
T20150012944,-37.24981998,144.4249997,3444,290646.0
T20150012945,-38.09951112,145.3005598,3977,273125.0
T20150012947,-37.94724826,145.0590979,3189,42243.0
T20150012948,-37.63778575,145.0276943,3076,249779.0
T20150012949,-37.79716539,145.2903461,3136,39791.0
T20150012950,-37.76703686,145.0350416,3079,38113.0
T20150012952,-37.65253048,145.3762713,3775,47219.0
T20150012953,-37.86950562,144.7554594,3028,293084.0
T20150012954,-37.88010453,147.4265468,3875,356976.0
T20150012956,-37.77378044,144.9901336,3070,291076.0
T20150012959,-37.82957567,144.9490154,3006,36824.0
T20150012962,-37.69035509,144.9820017,3074,292745.0
T20150012964,-37.85066718,144.9842015,3004,29466.0
T20150012968,-37.86285261,145.0025022,3183,292167.0
T20150012969,-37.87649898,144.9945783,3185,271043.0
T20150012970,-37.69665083,144.5762583,3338,357441.0
T20150012973,-37.91746984,145.2711957,3156,47605.0
T20150012974,-37.93382007,145.0373005,3189,290880.0
T20150012975,-38.01570269,146.0360712,3831,292180.0
T20150012976,-37.78754677,145.148451,3109,39405.0
T20150012978,-37.87430174,145.0172505,3161,40233.0
T20150012979,-38.01021856,145.1281803,3195,290636.0
T20150012981,-37.81259788,144.968819,3000,290632.0
T20150012982,-36.87994992,144.1457897,3551,290682.0
T20150012983,-37.8176178,145.0190065,3122,290895.0
T20150012984,-37.81034263,144.9529267,3003,36827.0
T20150012987,-37.81737344,144.9677116,3000,292840.0
T20150012993,-36.35652943,146.3249694,3677,290888.0
T20150012996,-36.74142438,141.91193,3409,292970.0
T20150012999,-37.86874378,144.9933057,3183,582.0
T20150013000,-37.63475238,144.8812644,3059,35662.0
T20150013001,-37.88647013,145.1645712,3150,291831.0
T20150013002,-37.74628781,144.9111528,3040,1318.0
T20150013004,-37.74370018,144.9649218,3058,290641.0
T20150013005,-37.82047729,145.1190996,3128,66177.0
T20150013007,-36.14337882,144.7742229,3564,290671.0
T20150013008,-36.44814857,144.9820591,3623,19391.0
T20150013009,-37.81035124,145.0494598,3101,290627.0
T20150013010,-37.76895119,144.9799652,3057,37812.0
T20150013013,-37.85121743,145.095471,3125,40568.0
T20150013015,-37.77289989,144.8014501,3022,291002.0
T20150013016,-38.09742448,145.2777121,3977,357626.0
T20150013017,-37.72939507,144.9915457,3072,43698.0
T20150013018,-37.87092712,145.241019,3152,356977.0
T20150013019,-37.66802695,145.060602,3082,38604.0
T20150013020,-37.95081048,144.1309488,3332,294109.0
T20150013021,-37.6147009,148.8890479,3889,290900.0
T20150013024,-37.71766591,144.9481752,3044,42205.0
T20150013027,-37.64214956,144.7341512,3427,290681.0
T20150013028,-37.81285251,145.3161728,3137,65872.0
T20150013029,-38.1117004,145.2712879,3977,57839.0
T20150013031,-37.75022026,145.1352964,3106,292305.0
T20150013033,-37.98830735,145.211277,3175,43057.0
T20150013034,-37.54439406,143.8658892,3350,291201.0
T20150013035,-37.89631102,141.347361,3304,290629.0
T20150013036,-38.04261309,145.2523048,3976,43272.0
T20150013037,-37.69175891,145.001938,3074,36876.0
T20150013038,-37.90226463,145.2350909,3179,37177.0
T20150013039,-37.77903474,145.0102359,3070,38001.0
T20150013040,-37.72520002,144.9609904,3058,290823.0
T20150013041,-37.81347994,144.9503286,3003,65879.0
T20150013042,-38.17118397,145.2410362,3912,43926.0
T20150013043,-36.75841668,144.2680393,3550,35812.0
T20150013044,-37.78169614,145.1819493,3111,38390.0
T20150013046,-37.73614551,145.0287139,3072,44510.0
T20150013052,-37.6315496,145.0961664,3752,292403.0
T20150013055,-37.57629967,143.8684683,3350,291915.0
T20150013057,-37.8495903,144.9843731,3004,290642.0
T20150013059,-37.55217456,143.9008921,3350,291200.0
T20150013060,-37.83445973,144.6910556,3029,48841.0
T20150013061,-37.92512701,144.6426983,3030,291548.0
T20150013063,-37.66430331,144.3930196,3341,292011.0
T20150013064,-37.80871503,144.9785235,3002,263450.0
T20150013065,-37.90512991,145.26312,3178,291908.0
T20150013067,-37.81118665,144.9936528,3121,37115.0
T20150013068,-37.68387606,144.8953349,3043,38634.0
T20150013071,-37.83338525,144.9679408,3205,31.0
T20150013072,-37.80154082,144.8270368,3020,299668.0
T20150013073,-37.81835683,144.9566289,3000,206.0
T20150013074,-36.01503739,146.0045014,3730,58441.0
T20150013075,-37.80748059,145.0288829,3101,478.0
T20150013077,-38.29636978,143.6361754,3249,290661.0
T20150013078,-38.18048115,144.3839398,3219,290635.0
T20150013079,-38.35746538,144.8988978,3939,1060.0
T20150013080,-38.22506852,144.5401713,3222,290730.0
T20150013083,-37.9605245,145.1368074,3171,55791.0
T20150013084,-37.30016608,145.0772846,3658,290662.0
T20150013086,-37.87545195,145.3427643,3786,291920.0
T20150013089,-37.65642967,145.0206403,3076,61279.0
T20150013095,-37.82645371,144.9488088,3006,292512.0
T20150013097,-38.04123012,145.2367299,3175,290831.0
T20150013100,-37.66937502,144.9193686,3047,290639.0
T20150013101,-36.93267929,141.0893584,3319,291693.0
T20150013103,-37.82260833,145.0353519,3122,38934.0
T20150013104,-37.40949274,145.3144262,3757,290674.0
T20150013107,-37.59504796,144.9136656,3064,290759.0
T20150013109,-37.97549255,145.0159092,3193,57599.0
T20150013110,-37.82478117,145.0073489,3121,66325.0
T20150013112,-38.43455874,145.8273942,3950,52312.0
T20150013115,-37.93087087,145.1727698,3170,291459.0
T20150013116,-37.77795797,144.9072688,3032,291978.0
T20150013117,-36.35795427,146.316118,3677,50983.0
T20150013124,-37.77221413,144.9206393,3032,291049.0
T20150013125,-37.8718692,145.2439555,3152,33698.0
T20150013126,-38.01801649,145.295408,3805,291053.0
T20150013128,-37.82143664,144.9538992,3008,290710.0
T20150013129,-37.77503159,144.8810983,3012,45206.0
T20150013132,-37.95767559,145.2257966,3175,291065.0
T20150013133,-37.49049034,145.2167001,3757,290833.0
T20150013136,-37.80404953,145.1892539,3111,39539.0
T20150013137,-37.93505947,146.8845086,3859,291993.0
T20150013139,-37.37716005,144.5975214,3441,290648.0
T20150013142,-37.90835834,145.3551111,3160,36187.0
T20150013148,-37.81790987,144.9620286,3000,35357.0
T20150013149,-37.76291057,145.0830941,3105,292338.0
T20150013155,-37.78735765,144.940181,3052,356979.0
T20150013156,-37.69175891,145.001938,3074,36876.0
T20150013157,-37.91247346,145.2524451,3178,41895.0
T20150013158,-37.3514896,145.1053399,3658,290840.0
T20150013159,-37.90652627,145.0617813,3163,29651.0
T20150013160,-37.47317007,144.9745447,3753,292581.0
T20150013163,-37.89739986,144.6602148,3030,44341.0
T20150013165,-37.88887888,145.0376607,3162,685.0
T20150013170,-37.73037376,144.928341,3044,41579.0
T20150013171,-38.44728139,145.573618,3979,294386.0
T20150013172,-37.73467017,142.0366999,3300,290665.0
T20150013174,-37.0344085,145.5056089,3660,291145.0
T20150013176,-36.74195998,144.29678,3550,290669.0
T20150013178,-37.90650228,145.0612065,3163,290685.0
T20150013181,-37.34349154,144.5848584,3442,291142.0
T20150013182,-37.57047953,145.5087141,3777,290715.0
T20150013184,-37.82742493,145.0137809,3121,292148.0
T20150013185,-37.80055747,145.2634549,3136,39718.0
T20150013186,-37.58701844,145.1253127,3754,290809.0
T20150013187,-37.72114592,145.018562,3073,44417.0
T20150013188,-37.85273008,144.9997843,3181,29598.0
T20150013189,-38.12355767,144.2297602,3218,291241.0
T20150013190,-36.61568263,143.2574664,3478,356975.0
T20150013193,-37.34008566,144.145728,3460,292684.0
T20150013194,-37.51840108,143.8444045,3352,290747.0
T20150013196,-37.88325921,144.6917499,3029,290954.0
T20150013197,-38.02618294,145.2527578,3976,43270.0
T20150013198,-37.64741116,145.0266398,3076,292448.0
T20150013202,-37.3419699,143.1225201,3375,292809.0
T20150013203,-37.96441609,145.2058781,3175,43006.0
T20150013210,-38.3930781,145.9575802,3953,290734.0
T20150013212,-37.54513385,145.8476304,3779,290716.0
T20150013213,-37.85779019,144.9922389,3182,57515.0
T20150013214,-37.7335506,144.9095404,3041,290718.0
T20150013216,-38.23240199,145.0466585,3931,46065.0
T20150013217,-36.60425961,145.2171088,3610,292673.0
T20150013220,-37.72059998,145.0440785,3083,294909.0
T20150013222,-36.94584698,144.7311132,3523,59930.0
T20150013223,-37.84495809,144.9795004,3004,290736.0
T20150013224,-37.98745606,145.1179351,3172,70662.0
T20150013225,-38.03136411,145.3456292,3806,290770.0
T20150013226,-37.68058995,145.0716895,3083,290802.0
T20150013229,-37.78487168,144.8321297,3020,297930.0
T20150013232,-38.26912055,146.4338745,3840,290906.0
T20150013233,-37.73073968,144.9274331,3044,290824.0
T20150013235,-38.07561036,144.3684905,3214,291452.0
T20150013236,-37.79304709,144.9757155,3053,29400.0
T20150013237,-38.3153854,144.9901367,3936,356980.0
T20150013238,-38.06521442,145.436985,3809,290755.0
T20150013239,-37.72245251,141.9916596,3300,291871.0
T20150013240,-37.65322985,145.0603312,3082,291109.0
T20150013241,-37.94329929,145.5355957,3783,235237.0
T20150013243,-37.56807027,144.689081,3429,356978.0
T20150013244,-37.90165751,144.9874405,3186,290731.0
T20150013246,-38.28576042,146.4305834,3840,290753.0
T20150013248,-37.78314988,146.48393,3825,291125.0
T20150013249,-37.82842238,147.6191959,3875,51957.0
T20150013251,-37.76303354,144.7889001,3023,290740.0
T20150013252,-37.84607974,144.7808075,3028,290804.0
T20150013254,-37.98505726,145.1796206,3173,292162.0
T20150013256,-37.75240981,145.3360484,3116,291091.0
T20150013257,-38.19067013,147.2814299,3851,290742.0
T20150013258,-37.75898623,144.7472439,3023,278571.0
T20150013259,-37.94802309,145.0452228,3190,356981.0
T20150013260,-37.98355196,146.9919054,3860,291383.0
T20150013262,-36.74660256,145.5676028,3666,59600.0
T20150013263,-37.53352102,143.8233142,3355,222913.0
T20150013265,-37.73256992,145.0001392,3072,290754.0
T20150013266,-37.88700383,144.6090692,3024,291821.0
T20150013267,-37.81638456,144.9557269,3000,29417.0
T20150013269,-37.83936655,144.7959074,3026,290774.0
T20150013270,-38.14725053,145.3214541,3978,293313.0
T20150013271,-37.93723634,145.1895311,3170,42592.0
T20150013272,-34.54293557,142.3491582,3494,290775.0
T20150013274,-37.85158946,147.0531192,3860,290752.0
T20150013275,-38.23290591,145.0403361,3931,280692.0
T20150013276,-38.07887739,145.3460644,3978,291057.0
T20150013277,-37.61899073,145.1922888,3099,291472.0
T20150013278,-37.6373406,144.8346861,3428,291521.0
T20150013280,-37.58604798,144.9113785,3064,278717.0
T20150013282,-38.62366772,145.7341858,3996,290768.0
T20150013286,-38.34748252,145.8985926,3950,291096.0
T20150013288,-37.80301821,144.6777182,3029,65442.0
T20150013290,-37.77976153,144.9388757,3052,290776.0
T20150013292,-36.76193006,146.36335,3732,291005.0
T20150013296,-38.20911838,146.4951272,3844,290772.0
T20150013299,-38.14034711,145.1692969,3199,43539.0
T20150013301,-37.43754982,144.9774664,3756,292399.0
T20150013305,-37.90556381,145.0027792,3186,290766.0
T20150013306,-37.85208912,145.1487479,3151,40761.0
T20150013314,-38.36530352,144.8858968,3939,46217.0
T20150013318,-38.26315368,146.4345874,3840,293238.0
T20150013325,-37.71901826,145.1462209,3095,1232.0
T20150013327,-35.96534112,144.4877885,3562,291253.0
T20150013328,-37.84059066,145.0046979,3141,390.0
T20150013329,-37.37845079,145.0799013,3658,290832.0
T20150013330,-37.89548411,145.292473,3156,291482.0
T20150013331,-37.78992145,145.2662384,3136,39725.0
T20150013333,-37.78330094,144.8074098,3020,291016.0
T20150013334,-37.87269976,145.4029978,3793,357627.0
T20150013336,-37.68569268,144.9232653,3047,61699.0
T20150013337,-37.80990802,144.9913204,3002,225085.0
T20150013338,-38.34059708,142.700536,3265,290956.0
T20150013340,-36.88257974,145.4595487,3666,291238.0
T20150013341,-38.10265952,144.3543159,3214,291458.0
T20150013343,-37.75547205,144.9030096,3040,290952.0
T20150013346,-37.9070891,145.1608019,3170,290834.0
T20150013347,-37.63956079,144.9081798,3059,290769.0
T20150013349,-37.8935952,145.1365008,3149,290836.0
T20150013350,-38.23951009,143.1423063,3260,290924.0
T20150013351,-37.45791257,144.5160777,3437,15891.0
T20150013354,-37.02905062,144.2348925,3451,291470.0
T20150013357,-37.75240051,144.9646646,3058,290847.0
T20150013358,-37.72245039,144.7383744,3023,45520.0
T20150013361,-36.7541296,144.0808796,3515,291294.0
T20150013362,-37.85286508,145.0007761,3181,40157.0
T20150013363,-38.1046678,145.2029104,3977,290837.0
T20150013364,-37.65310185,145.4908904,3777,291061.0
T20150013366,-38.49062001,145.99796,3953,292466.0
T20150013368,-36.9750818,144.1054947,3463,291051.0
T20150013370,-37.67404912,144.4363558,3340,290838.0
T20150013372,-37.82266009,145.1076608,3127,290931.0
T20150013374,-38.07763569,145.2392108,3975,290874.0
T20150013379,-37.77291012,145.1284503,3108,315655.0
T20150013380,-37.95753232,144.6861854,3030,290822.0
T20150013381,-38.16910135,144.3490421,3216,290819.0
T20150013382,-37.82683053,144.9471414,3006,293678.0
T20150013383,-37.81352531,146.4003569,3825,291123.0
T20150013386,-37.7395214,144.8524219,3033,11397.0
T20150013389,-37.77973514,145.0940197,3104,290889.0
T20150013392,-37.81961917,144.9684329,3006,290826.0
T20150013395,-37.78745799,144.9901633,3068,230894.0
T20150013398,-37.95589822,145.219992,3175,292780.0
T20150013400,-38.06546495,145.3561973,3806,293227.0
T20150013401,-36.01320867,146.3976203,3687,291064.0
T20150013402,-36.75544791,146.870711,3740,291140.0
T20150013404,-36.84442071,144.1583478,3551,50485.0
T20150013407,-37.79431134,145.1464698,3109,290827.0
T20150013408,-37.82412265,145.1061814,3127,290876.0
T20150013411,-37.65148606,145.0193132,3076,1140.0
T20150013413,-37.64901148,144.9991499,3076,34899.0
T20150013415,-36.2546171,145.0495004,3620,49306.0
T20150013416,-38.24364949,144.2901101,3217,290885.0
T20150013419,-37.84355856,145.0295102,3142,291762.0
T20150013421,-37.72638054,144.7713899,3021,302174.0
T20150013423,-38.03469422,145.2363992,3175,291103.0
T20150013426,-37.59280479,143.8359198,3356,53006.0
T20150013429,-38.18068995,144.3452244,3216,357445.0
T20150013430,-37.74532052,145.2364312,3113,292360.0
T20150013433,-37.68236719,145.0557012,3083,290909.0
T20150013435,-37.84127369,144.8304577,3025,291008.0
T20150013438,-37.79275398,145.0712791,3104,357444.0
T20150013440,-38.1992353,145.4910769,3981,292440.0
T20150013441,-37.67843053,145.0697249,3083,295230.0
T20150013442,-37.83851204,145.2722502,3153,291149.0
T20150013444,-37.80842089,144.7532799,3030,291152.0
T20150013446,-37.85342892,144.9804955,3004,35494.0
T20150013448,-38.15822872,144.3330486,3220,50028.0
T20150013449,-37.69201874,145.0626734,3083,29518.0
T20150013450,-37.90101807,145.0867564,3166,41568.0
T20150013452,-38.0036161,146.8650623,3859,290872.0
T20150013454,-37.83065663,145.0505906,3123,292158.0
T20150013455,-37.66006567,145.0228707,3075,293318.0
T20150013457,-37.81344861,144.9504394,3003,299153.0
T20150013458,-36.37601097,145.4139513,3630,165076.0
T20150013459,-37.80720901,144.9680494,3000,287982.0
T20150013460,-38.15036976,144.3593092,3220,290946.0
T20150013461,-37.82080514,145.2877949,3153,282331.0
T20150013465,-37.80729439,144.9688464,3000,29397.0
T20150013466,-37.96850063,145.2019799,3175,291104.0
T20150013469,-37.87690719,145.2382909,3152,29434.0
T20150013471,-37.86924658,145.1232403,3149,40691.0
T20150013474,-37.78406937,144.8275407,3020,45035.0
T20150013476,-37.79287971,144.9793874,3068,290896.0
T20150013477,-37.81139946,144.9534217,3003,29414.0
T20150013481,-37.81278004,145.2881413,3136,290905.0
T20150013483,-37.86439516,145.0876845,3147,40561.0
T20150013484,-38.50347144,145.7617684,3951,291722.0
T20150013488,-37.84834134,144.9845721,3004,37621.0
T20150013490,-37.81545007,145.3820699,3766,291144.0
T20150013491,-36.93343966,143.3308017,3477,292283.0
T20150013492,-37.80239665,145.0747725,3103,290903.0
T20150013493,-38.07563958,145.4743668,3810,292058.0
T20150013494,-34.18434006,142.1511499,3500,292392.0
T20150013496,-38.10858566,145.2882087,3977,43905.0
T20150013498,-38.4882978,143.9398123,3235,290948.0
T20150013500,-37.68205143,145.0135273,3074,37668.0
T20150013501,-37.88953915,144.6900253,3030,291546.0
T20150013503,-38.03540937,147.0168301,3851,357443.0
T20150013504,-37.79810197,144.9762697,3065,290901.0
T20150013505,-36.36075591,146.3195628,3677,59014.0
T20150013509,-37.89395358,145.1633291,3150,47857.0
T20150013511,-38.24386081,144.3837229,3217,357446.0
T20150013512,-37.97364982,145.3781066,3804,290922.0
T20150013513,-38.00775016,145.1892609,3173,292354.0
T20150013516,-37.98016415,145.0558003,3194,42752.0
T20150013521,-37.82933591,144.956084,3006,36862.0
T20150013523,-37.71219664,145.1311437,3094,292317.0
T20150013524,-36.55773795,146.3281063,3732,291112.0
T20150013525,-37.89335232,145.3092985,3156,57553.0
T20150013526,-37.99667811,145.312642,3804,36212.0
T20150013527,-38.60771022,145.5864978,3995,291046.0
T20150013529,-37.76034327,145.0564192,3084,257387.0
T20150013530,-38.11088883,145.2650129,3977,43877.0
T20150013533,-37.83131032,144.6915523,3029,291545.0
T20150013534,-37.78837648,145.1045192,3108,39238.0
T20150013538,-37.83309039,144.9578086,3205,291616.0
T20150013539,-37.96269998,145.0374699,3192,290916.0
T20150013540,-38.47522012,145.9422932,3953,57702.0
T20150013542,-37.82600064,145.2875861,3153,39785.0
T20150013543,-38.23891507,145.0659107,3931,36422.0
T20150013544,-37.76131728,144.8201868,3021,12522.0
T20150013547,-37.6446976,145.0273823,3076,47485.0
T20150013552,-37.93397624,145.1634408,3170,291042.0
T20150013553,-37.87889528,145.3966315,3793,43829.0
T20150013554,-37.73607474,142.0132084,3300,290964.0
T20150013555,-37.79253932,145.1076308,3104,290969.0
T20150013559,-37.64008413,145.0596258,3076,290907.0
T20150013563,-37.91211359,145.1066884,3167,291926.0
T20150013564,-37.87064933,145.0339247,3161,40332.0
T20150013565,-36.55611511,145.35849,3631,291563.0
T20150013566,-37.980879,145.2025872,3175,43016.0
T20150013567,-37.79729996,145.13092,3129,291619.0
T20150013568,-37.86041147,145.267073,3155,35533.0
T20150013569,-38.1162362,146.0545203,3821,290911.0
T20150013570,-37.4938758,144.5896442,3437,290914.0
T20150013571,-37.7821441,144.9730942,3054,36043.0
T20150013573,-38.02951765,145.3327104,3806,293526.0
T20150013574,-37.73308984,145.1371551,3093,277806.0
T20150013577,-37.72135051,144.9929149,3073,293447.0
T20150013578,-37.99978999,145.1808353,3173,57846.0
T20150013580,-37.95596505,145.1001901,3202,42362.0
T20150013581,-38.08229191,145.2765902,3977,43857.0
T20150013585,-37.78823939,145.3124195,3138,290927.0
T20150013586,-38.02700935,145.3030688,3805,291058.0
T20150013587,-38.13077761,145.1251041,3198,29730.0
T20150013590,-37.04442837,144.2826027,3451,290928.0
T20150013591,-36.5517923,145.9833858,3672,51178.0
T20150013592,-37.12559081,144.3861562,3447,291392.0
